source,author,title,description,url,urlToImage,publishedAt,content,search_topic
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,"At a White House event, Apple commits to spending another $100B on US manufacturing and aims to bring more of its supply chain to the US to avoid iPhone tariffs",,https://biztoc.com/x/920086130e25adbb,https://biztoc.com/cdn/950/og.png,2025-08-07T22:58:44Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+797 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,How Wealthy Savers Are Preparing for the New Super Tax,,https://biztoc.com/x/5d5c989f97a9e302,https://biztoc.com/cdn/5d5c989f97a9e302_s.webp,2025-08-07T22:58:32Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+798 chars]",economy
"{'id': None, 'name': 'PBS'}","Geoff Bennett, Jackson Hudgins","As Trump’s tariffs kick in, economist breaks down inflation and recession warning signs","After months of delay and backroom dealmaking, the Trump administration has imposed sweeping tariffs on nearly 100 countries, sending U.S. import duties soaring to their highest levels in nearly a century. To help break down the impact of the new tariffs and …",https://www.pbs.org/newshour/show/as-trumps-tariffs-kick-in-economist-breaks-down-inflation-and-recession-warning-signs,https://d3i6fh83elv35t.cloudfront.net/static/2025/08/trumptariffs-1024x683.jpg,2025-08-07T22:55:36Z,"Diane Swonk, Chief Economist, KPMG:
Well, what's really important is that tariffs tend to be — historically, they're a one and done, a bump-up and a one time increase in price levels.
But this doub… [+1084 chars]",economy
"{'id': None, 'name': 'Thehillstimes.in'}",The Hills Times,NABARD empowers Assam’s handloom weavers,"HT Bureau GUWAHATI, Aug 7: Over 8,000 handloom weavers across Assam have benefitted from the various livelihood and sectoral development initiatives implemented by the National Bank for Agriculture and Rural Development (NABARD) in recent years. This was high…",https://thehillstimes.in/assam/nabard-empowers-assams-handloom-weavers,https://thehillstimes.in/wp-content/uploads/2025/08/Anchor-3.jpeg,2025-08-07T22:55:00Z,"HT Bureau
GUWAHATI, Aug 7: Over 8,000 handloom weavers across Assam have benefitted from the various livelihood and sectoral development initiatives implemented by the National Bank for Agriculture … [+4386 chars]",economy
"{'id': 'usa-today', 'name': 'USA Today'}","Kathryn Palmer, USA TODAY",Wage garnishment on student loans could begin this summer. What to know.,"Millions of borrowers who have defaulted on their student loans are at risk of wage garnishment, which the administration warned may start soon.",https://www.usatoday.com/story/money/2025/08/07/student-loan-wage-garnishment-could-begin-summer/85564473007/,https://s.yimg.com/ny/api/res/1.2/LZ.wH9RBP4DcH96hp6gkDA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDI7Y2Y9d2VicA--/https://media.zenfs.com/en/usa_today_money_325/3f1196dd9e1721e5ef48779ce5762435,2025-08-07T22:51:21Z,"Millions of student loan borrowers could be facing wage garnishment by the end of August with collections starting within weeks, according to a report from credit bureau TransUnion.
The report estim… [+3423 chars]",economy
"{'id': None, 'name': 'Freerepublic.com'}",Renew America,My startling chat with Grok,"My startling chat with Grok Grok tries to serve Elon Musk, the aggressive censors at X, and me X deleted several of my posts with no explanation. Instead of complaining to X, I contacted Grok and asked why my posts were being vaporized. We communicated for 45…",https://freerepublic.com/focus/f-bloggers/4333321/posts,,2025-08-07T22:50:37Z,"Skip to comments.
My startling chat with GrokRenew America ^
 | August 5, 2025
 | Bruce Deitrick Price
Posted on 08/07/2025 3:50:37 PM PDT by BruceDeitrickPrice
My startling chat with Grok 
Gro… [+6477 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,Asia Stocks Eye Cautious Open as Wall Street Cools: Markets Wrap,,https://biztoc.com/x/7d8f463d3c55379b,https://biztoc.com/cdn/7d8f463d3c55379b_s.webp,2025-08-07T22:47:33Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+775 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",investing.com,Japan urges revision of US presidential order on tariffs,,https://biztoc.com/x/15d8ca0c735658c1,https://biztoc.com/cdn/15d8ca0c735658c1_s.webp,2025-08-07T22:47:27Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+786 chars]",economy
"{'id': None, 'name': 'National Observer'}",Kelly Geraldine Malone,Carney vows to build Canadian economy as Trump slaps other nations with increased tariffs,Prime Minister Mark Carney said Thursday Canadians are focused on building up their economy after U.S. President Donald Trump again hit nations around the world with increased tariffs — days after slapping Canada with a higher duty.,https://www.nationalobserver.com/2025/08/07/news/carney-vows-build-canadian-economy-trump-slaps-other-nations-increased-tariffs,https://www.nationalobserver.com/sites/default/files/img/2025/08/07/edit_bc81a738-50b5-42d9-9e86-25f66f4a8081.jpg,2025-08-07T22:46:45Z,Prime Minister Mark Carney said Thursday Canadians are focused on building up their economy after U.S. President Donald Trump again hit nations around the world with increased tariffs days after slap… [+4741 chars],economy
"{'id': None, 'name': 'Thehillstimes.in'}",The Hills Times,"India will never compromise on farmers’ interest, ready to pay heavy price: PM","NEW DELHI, Aug 7: In a subtle message directed at US President Donald Trump, Prime Minister Narendra Modi said on Thursday that India will never compromise on the interests of its farmers, fishermen and dairy sector, and declared he was prepared to bear a sig…",https://thehillstimes.in/national/india-will-never-compromise-on-farmers-interest-ready-to-pay-heavy-price-pm,https://thehillstimes.in/wp-content/uploads/2025/08/India-will-never-compromise-on-farmers.jpg,2025-08-07T22:45:00Z,"NEW DELHI, Aug 7: In a subtle message directed at US President Donald Trump, Prime Minister Narendra Modi said on Thursday that India will never compromise on the interests of its farmers, fishermen … [+4912 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",apnews.com,"Dean Cain, former TV Superman, will be sworn in as honorary ICE officer",,https://biztoc.com/x/c18bc1873a177099,https://biztoc.com/cdn/950/og.png,2025-08-07T22:36:26Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+776 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",reuters.com,Russia's Gazprom denounces Moldova move to alter gas supply system,,https://biztoc.com/x/4e16a1aa64aeeb71,https://biztoc.com/cdn/4e16a1aa64aeeb71_s.webp,2025-08-07T22:36:18Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+796 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,Trump Administration Asks Supreme Court to Lift ICE Racial-Profiling Ban,,https://biztoc.com/x/86050057e53e8aed,https://biztoc.com/cdn/86050057e53e8aed_s.webp,2025-08-07T22:36:09Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+799 chars]",economy
"{'id': None, 'name': 'GlobeNewswire'}",Atlanticus Holdings Corp,Atlanticus Reports Second Quarter 2025 Financial Results,"Second Quarter 2025 net margin growth of 35.8% over prior year, with 4.0 million accounts served (1)  ATLANTA, Aug.  07, 2025  (GLOBE NEWSWIRE) --......",https://www.globenewswire.com/news-release/2025/08/07/3129866/0/en/Atlanticus-Reports-Second-Quarter-2025-Financial-Results.html,https://ml.globenewswire.com/Resource/Download/b6fa8862-04a2-4ca2-aba7-544ded3d97e5,2025-08-07T22:35:00Z,"Second Quarter 2025 net margin growth of 35.8% over prior year, with 4.0 million accounts served (1)
ATLANTA, Aug. 07, 2025 (GLOBE NEWSWIRE) -- Atlanticus Holdings Corporation (NASDAQ: ATLC) (Atlant… [+41183 chars]",economy
"{'id': None, 'name': 'New Zealand Herald'}",Jamie Beaton,NCEA is broken and scrapping it is the right call - Jamie Beaton,OPINION: It is time to level up our learning system and step into the future.,https://www.nzherald.co.nz/business/ncea-is-broken-and-scrapping-it-is-the-right-call-jamie-beaton/7BSFAWPY45DCZLA57H6UZN6ZWM/,https://www.nzherald.co.nz/resizer/v2/5G7OFT4ZKBEGPN55MHITL45PBA.jpg?auth=82793edb025c2711c59c216f5e4bbd12d9c07c2bbe8297e5d751a4d8a07634e4&width=1200&height=675&quality=70&focal=937%2C432&smart=false,2025-08-07T22:31:02Z,"Across New Zealand, some NCEA students use Chat-GPT to generate many of their assignments, internals and homework, often able to pass entire years while skipping exams. In the artificial intelligence… [+5520 chars]",economy
"{'id': None, 'name': 'GlobeNewswire'}",BitMart Exchange,BitMart Research—875% Surge: How Zora is Reconstructing the Content-Value Loop on Base,"Mahe, Seychelles , Aug. 07, 2025 (GLOBE NEWSWIRE) -- BitMart Research, the research arm of BitMart Exchange, has released a comprehensive report on Zora, the rising content monetization protocol on Base that has captured market attention with an 875% monthly …",https://www.globenewswire.com/news-release/2025/08/07/3129862/0/en/BitMart-Research-875-Surge-How-Zora-is-Reconstructing-the-Content-Value-Loop-on-Base.html,https://ml.globenewswire.com/Resource/Download/9dbab8c1-630c-4d99-adbb-ef61d307e45e,2025-08-07T22:30:00Z,"Mahe, Seychelles , Aug. 07, 2025 (GLOBE NEWSWIRE) -- BitMart Research, the research arm of BitMart Exchange, has released a comprehensive report on Zora, the rising content monetization protocol on B… [+5867 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",barchart.com,Wheat Posts Thursday Strength,,https://biztoc.com/x/63edbdcff739ae69,https://biztoc.com/cdn/950/og.png,2025-08-07T22:25:43Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+751 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,Rocket Lab Falls With Lingering Risks to Neutron Rocket Debut,,https://biztoc.com/x/6567580f4632712c,https://biztoc.com/cdn/6567580f4632712c_s.webp,2025-08-07T22:25:29Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+797 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",barchart.com,Corn Closes Thursday with Gains as Export Business Gives Bulls a Boost,,https://biztoc.com/x/05548a36f7c22503,https://biztoc.com/cdn/950/og.png,2025-08-07T22:25:22Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+792 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",barchart.com,Soybeans Post Gains on Thursday,,https://biztoc.com/x/e2e2c1a2179d88e2,https://biztoc.com/cdn/950/og.png,2025-08-07T22:25:13Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+753 chars]",economy
"{'id': None, 'name': 'Vox'}",Cameron Peters,"Trump’s new tax, briefly explained","This story appeared in The Logoff, a daily newsletter that helps you stay informed about the Trump administration without letting political news take over your life. Subscribe here. Welcome to The Logoff: It’s tariffs day, for real this time. President Donald…",https://www.vox.com/the-logoff-newsletter-trump/448947/trumps-tariffs-tax-economy-prices-inflation,https://platform.vox.com/wp-content/uploads/sites/2/2025/08/gettyimages-2228651467.jpg?quality=90&strip=all&crop=0%2C10.738722568176%2C100%2C78.522554863647&w=1200,2025-08-07T22:23:23Z,"President Donald Trump gestures while answering questions from reporters as he tours the roof of the West Wing of the White House on August 5, 2025. | Win McNamee/Getty Images


This story appeared … [+2640 chars]",economy
"{'id': None, 'name': 'The Atlantic'}",Matteo Wong,The New ChatGPT Resets the AI Race,"With GPT-5, OpenAI is making its strongest effort yet to hook users.",https://www.theatlantic.com/technology/archive/2025/08/gpt-5-launch/683791/,https://cdn.theatlantic.com/thumbor/qfnJ45w5J_SMquvXpY9GE_-ds4I=/0x43:2000x1085/1200x625/media/img/mt/2025/08/2025_08_07_chatgpt_mpg/original.jpg,2025-08-07T22:22:42Z,"Yesterday evening, Sam Altman shared an image of the Death Star on X. There was no caption on the picture, which showed the world-destroying Star Wars space station rising over an Earth-like planet, … [+7684 chars]",economy
"{'id': None, 'name': 'Tubefilter'}",James Hale,Top 5 Branded Videos of the Week: Here be dragons,"This week's Gospel Stats Weekly Brand Report includes a lot of dark and mysterious videos. Creepy, lowlit videos typically thrive in October, but YouTube's favorite haunted house explorers and horror gamers enjoy year-round viewership. Here's the lowdown on s…",https://www.tubefilter.com/2025/08/07/top-5-youtube-branded-videos-mrbeast-call-her-daddy-druski-2/,https://www.tubefilter.com/wp-content/uploads/2025/08/airr.jpg,2025-08-07T22:19:30Z,"Welcome to our rundown of the most-watched branded YouTube videos of the week. 
We’re publishing this snippet of a larger Gospel Stats Weekly Brand Report in order to analyze sponsorship trends in t… [+5133 chars]",economy
"{'id': None, 'name': 'PBS'}","Christopher Rugaber, Associated Press, Josh Boak, Associated Press",Trump says he is nominating top economic aide Stephen Miran to Federal Reserve board,"The appointment is Trump’s first opportunity to exert more control over the Fed, one of the few remaining independent federal agencies. Trump has relentlessly criticized the current chair, Jerome Powell, for keeping short-term interest rates unchanged.",https://www.pbs.org/newshour/politics/trump-says-he-is-nominating-top-economic-aide-stephen-miran-to-federal-reserve-board,https://d3i6fh83elv35t.cloudfront.net/static/2025/08/2025-02-27T151451Z_1623180998_RC233DA52VI9_RTRMADP_3_USA-CONGRESS-CFPB-1024x696.jpg,2025-08-07T22:16:28Z,"WASHINGTON (AP) President Donald Trump said Thursday he will nominate a top economic adviser to the Federal Reserves board of governors for four months, temporarily filling a vacancy while continuing… [+4178 chars]",economy
"{'id': None, 'name': 'Education Week'}",Brooke Schultz,Trump Revives the Presidential Fitness Test. Will It Look the Same?,A new generation of students could be tested on how fast they run the mile and how many pushups they can do.,https://www.edweek.org/policy-politics/trump-revives-the-presidential-fitness-test-will-it-look-the-same/2025/08,https://epe.brightspotcdn.com/dims4/default/dc6df1f/2147483647/strip/true/crop/1720x1150+0+0/resize/942x630!/quality/90/?url=https%3A%2F%2Fepe-brightspot.s3.us-east-1.amazonaws.com%2F6c%2F2e%2F66fb46574eda8c94b3df0afd04a9%2F080725-trump-fitness-ap-bs.jpg,2025-08-07T22:16:02Z,"President Donald Trump is resurrecting what hes calling the wonderful tradition of the Presidential Fitness Test, through which a new generation of students willif the new test resembles the oldcompe… [+7452 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",reuters.com,"Tesla disbands Dojo supercomputer team, Bloomberg News reports",,https://biztoc.com/x/e488d86d01fc4592,https://biztoc.com/cdn/e488d86d01fc4592_s.webp,2025-08-07T22:14:17Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+809 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",bostonherald.com,Trump defends the US economy with charts after job reports showed warning signs,"By JOSH BOAK
WASHINGTON (AP) — President Donald Trump unexpectedly summoned reporters to the Oval Office on Thursday to present them with charts that he says show the U.S. economy is solid following a jobs report last week that raised red flags and led to the…",https://biztoc.com/x/62b55160ee8c99a1,https://biztoc.com/cdn/62b55160ee8c99a1_s.webp,2025-08-07T22:14:17Z,By JOSH BOAKWASHINGTON (AP) President Donald Trump unexpectedly summoned reporters to the Oval Office on Thursday to present them with charts that he says show the U.S. economy is solid following a j… [+146 chars],economy
"{'id': None, 'name': 'Biztoc.com'}",barrons.com,Pinterest Stock Falls After Earnings Miss. Advertisers Pulled Back,,https://biztoc.com/x/7d201f989786e552,https://biztoc.com/cdn/7d201f989786e552_s.webp,2025-08-07T22:14:05Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+748 chars]",economy
"{'id': None, 'name': 'Lse.ac.uk'}",,Technological rivalry and optimal dynamic policy in an open economy,"Bai, Yan, Jin, Keyu ORCID: 0000-0002-0139-799X and Lu, Dan (2025) Technological rivalry and optimal dynamic policy in an open economy. Journal of Political Economy Macroeconomics. 000-000. ISSN 2832-9341",http://eprints.lse.ac.uk/129088/,,2025-08-07T22:12:58Z,"Bai, Yan, Jin, KeyuORCID: 0000-0002-0139-799X and Lu, Dan 
(2025)
Technological rivalry and optimal dynamic policy in an open economy.
Journal of Political Economy Macroeconomics.
 000-000.
 ISS… [+817 chars]",economy
"{'id': None, 'name': 'NPR'}",NPR,Why Accurate Labor Statistics Matter For The US Economy,The president of the United States fired the head of the government's main economic statistics agency after a recent report showed a less than positive picture of U.S. employment.<br><br>The civil servant President Donald Trump fired was former Commissioner o…,https://www.npr.org/2025/08/07/1256971822/1a-labor-statistics-08-07-2025,https://media.npr.org/assets/img/2025/08/07/gettyimages-2228505783-1536x1024_wide-2b3b844408d674302db68d76903a5e526ec494be.jpg?s=1400&c=100&f=jpeg,2025-08-07T22:12:01Z,"The Frances Perkins Department of Labor Building is seen in Washington, DC.
Anna Moneymaker/Getty Images
The president of the United States fired the head of the government's main economic statisti… [+868 chars]",economy
"{'id': None, 'name': 'Antaranews.com'}","Bayu, Azis Kurmala",Minister Hartarto urges SEZs to boost investment realization,"Coordinating Minister for Economic Affairs, Airlangga Hartarto, has called on all special economic zone (SEZ) developers and operators to push up investment ...",https://en.antaranews.com/news/372001/minister-hartarto-urges-sezs-to-boost-investment-realization,https://cdn.antaranews.com/cache/1200x800/2025/08/07/publikasi_1754494146_689374c285000-1.jpeg,2025-08-07T22:11:22Z,"Jakarta (ANTARA) - Coordinating Minister for Economic Affairs, Airlangga Hartarto, has called on all special economic zone (SEZ) developers and operators to push up investment realization to help Ind… [+3006 chars]",economy
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Global Desk,"After tariff shock, Trump taps Stephen Miran as Fed governor — is this the next big politicisation of the U.S. economy?","After tariff shock, Trump taps Stephen Miran as Fed governor, marking another major move in shaping U.S. economic policy during his second term. Miran, a former Treasury advisor known for his hawkish stance on inflation, will temporarily serve until January 3…",https://economictimes.indiatimes.com/news/international/us/after-tariff-shock-trump-taps-stephen-miran-as-fed-governor-is-this-the-next-big-politicisation-of-the-u-s-economy/articleshow/123175194.cms,"https://img.etimg.com/thumb/msid-123175241,width-1200,height-630,imgsize-131852,overlay-economictimes/articleshow.jpg",2025-08-07T22:09:41Z,"Trump appoints Stephen Miran after major tariff decision: Just days after the White Houses tariff policy rattled global markets, President Donald Trump has made another bold move by appointing Stephe… [+3888 chars]",economy
"{'id': None, 'name': 'Freerepublic.com'}",Reuters,Trump demands 'highly conflicted' Intel CEO resign over China ties,"Summary Trump says CEO of Intel is highly ""conflicted"" and must resign Trump's demand marks rare presidential intervention in corporate leadership Reuters in April exclusively reported on Tan's Chinese investments Intel shares close down 3% Aug 7 (Reuters) - …",https://freerepublic.com/focus/f-news/4333313/posts,,2025-08-07T22:09:18Z,"Skip to comments.
Trump demands 'highly conflicted' Intel CEO resign over China tiesReuters ^
 | August 7, 20254:55 PM CDT
 | Aditya Soni
Posted on 08/07/2025 3:09:18 PM PDT by E. Pluribus Unum
… [+2330 chars]",economy
"{'id': None, 'name': 'Techpowerup.com'}",TheLostSwede,(PR) Corsair Reports Strong Q2 2025 with Double-Digit Year-Over-Year Growth in Revenue and Gross Profit,"Corsair Gaming, Inc. (Nasdaq: CRSR) (""Corsair"" or the ""Company""), a leading global provider and innovator of high-performance products for gamers, streamers, content-creators, gaming PC builders and SIM driving enthusiasts, today announced its financial resul…",https://www.techpowerup.com/339740/corsair-reports-strong-q2-2025-with-double-digit-year-over-year-growth-in-revenue-and-gross-profit,https://www.techpowerup.com/img/KngfdcV4lyUWBOyV.jpg,2025-08-07T22:03:23Z,"Corsair Gaming, Inc. (Nasdaq: CRSR) (""Corsair"" or the ""Company""), a leading global provider and innovator of high-performance products for gamers, streamers, content-creators, gaming PC builders and … [+8668 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",reuters.com,Investors react to news Miran picked by Trump to be Fed Governor,,https://biztoc.com/x/737112774c7f8a71,https://biztoc.com/cdn/737112774c7f8a71_s.webp,2025-08-07T22:03:11Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+785 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",apnews.com,Judge orders temporary halt to construction at Florida's 'Alligator Alcatraz' detention center,,https://biztoc.com/x/23862d56a1ba0aa9,https://biztoc.com/cdn/950/og.png,2025-08-07T22:03:08Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+782 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,Jack Dorsey’s Block Lifts Forecast on Cash App Lending Strength,,https://biztoc.com/x/38375841be6fb5f1,https://biztoc.com/cdn/38375841be6fb5f1_s.webp,2025-08-07T22:02:59Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+799 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",reuters.com,Pemex plan disappoints suppliers awaiting billions in overdue payments,,https://biztoc.com/x/d13c8550afddadb3,https://biztoc.com/cdn/d13c8550afddadb3_s.webp,2025-08-07T22:02:58Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+801 chars]",economy
"{'id': None, 'name': 'BBC News'}",,How the 'Outlander effect' keeps on boosting tourism,"After attracting millions of fans around the world, the sequel to blockbuster series Outlander is on its way",https://www.bbc.com/news/articles/cm2v6ej0qqyo,https://ichef.bbci.co.uk/news/1024/branded_news/9b6b/live/8643af70-73ab-11f0-98d8-b14683e68fab.jpg,2025-08-07T22:01:38Z,"Pauline McLeanBBC Scotland Arts Correspondent
The Outlander prequel features the parents of protagonist Jamie Fraser - Brian Fraser and Ellen MacKenzie
It was the summer of 2013 when the US cable n… [+4573 chars]",economy
"{'id': None, 'name': 'Bitcoinist'}",Jake Simmons,"Ethereum L2s Drain ETH, Centralize Control: Galaxy‘s Thorn Warns","Galaxy Digital’s head of research Alex Thorn ignited a fresh debate over Ethereum’s roll-up economy on Wednesday, accusing leading Layer-2 networks of siphoning value from the main chain while leaving ETH holders with “pennies.” In a widely shared thread on X…",https://bitcoinist.com/ethereum-l2s-drain-eth-centralize-control/,https://bitcoinist.com/wp-content/uploads/2025/08/ChatGPT-Image-Aug-7-2025-01_15_38-PM.png,2025-08-07T22:00:43Z,"Galaxy Digitals head of research Alex Thorn ignited a fresh debate over Ethereums roll-up economy on Wednesday, accusing leading Layer-2 networks of siphoning value from the main chain while leaving … [+3733 chars]",economy
"{'id': None, 'name': 'Boston Herald'}",Associated Press,Trump defends the US economy with charts after job reports showed warning signs,The president presented charts that he says shows the economy is solid.,https://www.bostonherald.com/2025/08/07/trump-economy-charts/,https://www.bostonherald.com/wp-content/uploads/2025/08/APTOPIX_Trump_19507.jpg?w=1024&h=682,2025-08-07T21:59:50Z,"By JOSH BOAK
WASHINGTON (AP) President Donald Trump unexpectedly summoned reporters to the Oval Office on Thursday to present them with charts that he says show the U.S. economy is solid following a… [+3346 chars]",economy
"{'id': None, 'name': 'Mmapayout.com'}",Jason Cruz,TKO tops Wall Street forecasts,TKO Group Holdings announced its earnings report for the second quarter of 2025. The company is making an astounding amount of revenue to the extent that it has raised its revenue guidance. I discussed it briefly here this morning. TKO generated $1.31B in rev…,https://mmapayout.com/2025/08/07/tko-tops-wall-street-forecasts/,,2025-08-07T21:52:24Z,"TKO Group Holdings announced its earnings report for the second quarter of 2025. The company is making an astounding amount of revenue to the extent that it has raised its revenue guidance. 
I discu… [+2331 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",marketwatch.com,All eyes on oil prices ahead of Trump’s Friday deadline for Russia-Ukraine deal,,https://biztoc.com/x/e93f76ee20a991cb,https://biztoc.com/cdn/950/og.png,2025-08-07T21:52:07Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+768 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,UK to Offer Cheaper Energy Bills to Homes Near Electricity Pylons,,https://biztoc.com/x/4fa2312b06def68c,https://biztoc.com/cdn/4fa2312b06def68c_s.webp,2025-08-07T21:52:03Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+792 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",fortune.com,Apple CEO Tim Cook’s $100 billion commitment to U.S. manufacturing came with a gift for Trump: a glass 'Made in USA' plaque mounted on 24-karat gold,,https://biztoc.com/x/5bdd98f6f299a7ee,https://biztoc.com/cdn/950/og.png,2025-08-07T21:52:00Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+781 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",reuters.com,Consolidated Edison beats quarterly profit estimates on strength in electric and gas segments,,https://biztoc.com/x/0ae8dc4ea1a993d8,https://biztoc.com/cdn/950/og.png,2025-08-07T21:52:00Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+808 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",apnews.com,Israel is weighing its options in Gaza. Here are 4 scenarios for where things may be heading,,https://biztoc.com/x/77a7994993e41dbc,https://biztoc.com/cdn/950/og.png,2025-08-07T21:51:54Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+804 chars]",economy
"{'id': None, 'name': 'Biztoc.com'}",reuters.com,VIEW Investors react to news Miran picked by Trump to be Fed Governor,,https://biztoc.com/x/ddd1dd16fd23bd2a,https://biztoc.com/cdn/ddd1dd16fd23bd2a_s.webp,2025-08-07T21:51:53Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will Trump's new tariffs have on US economy? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump ca… [+790 chars]",economy
